player_id,player_name,category,base_price,is_overseas,set_number,auction_status
1371,Shashank Singh,AR,1.0,False,7,unsold
1372,Naman Dhir,AR,1.0,False,7,unsold
1373,Anshul Kamboj,AR,1.0,False,7,unsold
1374,Liam Livingstone,AR,1.0,True,7,unsold
1375,Ramandeep Singh,AR,1.0,False,7,unsold
1376,Corbin Bosch,AR,1.0,True,7,unsold
1377,Shahbaz Ahmed,AR,1.0,False,7,unsold
1378,Jason Holder,AR,1.0,True,7,unsold
1379,Matthew Short,AR,1.0,True,7,unsold
1380,Donovan Ferreira,AR,1.0,True,7,unsold
1381,Suryansh Shedge,AR,1.0,False,7,unsold
1382,Brydon Carse,AR,1.0,True,7,unsold
1383,M Shahrukh Khan,AR,1.0,False,7,unsold
1384,Mangesh Yadav,AR,1.0,False,7,unsold
1385,Prashant Veer,AR,1.0,False,7,unsold
1386,Josh Inglis,WK,1.0,True,8,unsold
1387,Quinton de Kock,WK,1.0,False,8,unsold
1388,Prabhsimran Singh,WK,1.0,False,8,unsold
1389,Jitesh Sharma,WK,1.0,False,8,unsold
1390,Dhruv Jurel,WK,1.0,False,8,unsold
1391,MS Dhoni,WK,1.0,False,8,unsold
1392,Tom Banton,WK,0.5,False,8,unsold
1393,Kartik Sharma,WK,1.0,False,8,unsold
1394,Tejasvi Dahiya,WK,0.5,False,8,unsold
1395,Salil Arora,WK,0.5,False,8,unsold
1396,Arshad Khan,BOWL,0.25,False,9,unsold
1397,Kyle Jamieson,BOWL,0.25,True,9,unsold
1398,AM Ghazanfar,BOWL,0.25,False,9,unsold
1399,Mohsin Khan,BOWL,0.25,False,9,unsold
1400,Ashwani Kumar,BOWL,0.25,False,9,unsold
1401,Shivam Mavi,BOWL,0.25,False,9,unsold
1402,Jacob Duffy,BOWL,0.25,True,9,unsold
1403,Luke Wood,BOWL,0.25,True,9,unsold
1404,Kartik Tyagi,BOWL,0.25,False,9,unsold
1405,Ishant Sharma,BOWL,0.25,False,9,unsold
1406,Vijaykumar Vyshak,BOWL,0.25,False,9,unsold
1407,Ben Dwarshuis,BOWL,0.25,True,9,unsold
1408,Sushant Mishra,BOWL,0.25,False,9,unsold
1409,Prince Yadav,BOWL,0.25,False,9,unsold
1410,Adam Milne,BOWL,0.25,True,9,unsold
1411,Gurjapneet Singh,BOWL,0.25,False,9,unsold
1412,Yudhvir Singh,BOWL,0.25,False,9,unsold
1413,Nuwan Thushara,BOWL,0.25,True,9,unsold
1414,Kuldeep Sen,BOWL,0.25,False,9,unsold
1415,Mayank Markande,BOWL,0.25,False,9,unsold
1416,Vicky Ostwal,BOWL,0.25,False,9,unsold
1417,Dushmantha Chameera,BOWL,0.25,True,9,unsold
1418,Kwena Maphaka,BOWL,0.25,True,9,unsold
1419,Anrich Nortje,BOWL,0.25,True,9,unsold
1420,Brijesh Sharma,BOWL,0.25,False,9,unsold
1421,Mukesh Choudhary,BOWL,0.25,False,9,unsold
1422,Manav Suthar,BOWL,0.25,False,9,unsold
1423,Matt Henry,BOWL,0.25,True,9,unsold
1424,Vishal Nishad,BOWL,0.25,False,9,unsold
1425,Akash Singh,BOWL,0.25,False,9,unsold
1426,Manimaran Siddharth,BOWL,0.25,False,9,unsold
1427,Praveen Dubey,BOWL,0.25,False,9,unsold
1428,Yash Thakur,BOWL,0.25,False,9,unsold
1429,Abhinandan Singh,BOWL,0.25,False,9,unsold
1430,Ramakrishna Ghosh,BOWL,0.25,False,9,unsold
1431,Arjun Tendulkar,BOWL,0.25,False,9,unsold
1432,Jayant Yadav,BOWL,0.25,False,9,unsold
1433,Tripurana Vijay,BOWL,0.25,False,9,unsold
1434,Ashok Sharma,BOWL,0.25,False,9,unsold
1435,Gurnoor Brar,BOWL,0.25,False,9,unsold
1436,Raghu Sharma,BOWL,0.25,False,9,unsold
1437,Prashant Solanki,BOWL,0.25,False,9,unsold
1438,Satvik Deswal,BOWL,0.25,False,9,unsold
1439,Yash Raj Punja,BOWL,0.25,False,9,unsold
1440,Prithvi Raj,BOWL,0.25,False,9,unsold
1441,Sakib Hussain,BOWL,0.25,False,9,unsold
1442,Amit Kumar,BOWL,0.25,False,9,unsold
1443,Krains Fuletra,BOWL,0.25,False,9,unsold
1444,Onkar Tarmale,BOWL,0.25,False,9,unsold
1445,Praful Hinge,BOWL,0.25,False,9,unsold
1446,Shivang Kumar,BOWL,0.25,False,9,unsold
1447,Naman Tiwari,BOWL,0.25,False,9,unsold
1448,Mohd Izhar,BOWL,0.25,False,9,unsold
1449,Sarfaraz Khan,BAT,0.25,False,10,unsold
1450,Prithvi Shaw,BAT,0.25,False,10,unsold
1451,Manish Pandey,BAT,0.25,False,10,unsold
1452,Shubham Dubey,BAT,0.25,False,10,unsold
1453,Himmat Singh,BAT,0.25,False,10,unsold
1454,Matthew Breetzke,BAT,0.25,True,10,unsold
1455,Harnoor Singh,BAT,0.25,False,10,unsold
1456,Ravichandran Smaran,BAT,0.25,False,10,unsold
1457,Pyla Avinash,BAT,0.25,False,10,unsold
1458,Sahil Parakh,BAT,0.25,False,10,unsold
1459,Sarthak Ranjan,BAT,0.25,False,10,unsold
1460,Akshat Raghuwanshi,BAT,0.25,False,10,unsold
1461,Mukul Choudhary,BAT,0.25,False,10,unsold
1462,Danish Malewar,BAT,0.25,False,10,unsold
1463,Aman Rao,BAT,0.25,False,10,unsold
1464,Ravi Singh,BAT,0.25,False,10,unsold
1465,Cooper Connolly,AR,0.25,True,11,unsold
1466,Wanindu Hasaranga,AR,0.25,True,11,unsold
1467,Anukul Roy,AR,0.25,False,11,unsold
1468,Kamindu Mendis,AR,0.25,True,11,unsold
1469,Shreyas Gopal,AR,0.25,False,11,unsold
1470,Jamie Overton,AR,0.25,True,11,unsold
1471,Zak Foulkes,AR,0.25,True,11,unsold
1472,Jack Edwards,AR,0.25,True,11,unsold
1473,Nishant Sindhu,AR,0.25,False,11,unsold
1474,Madhav Tiwari,AR,0.25,False,11,unsold
1475,Vignesh Puthur,AR,0.25,False,11,unsold
1476,Arshin Kulkarni,AR,0.25,False,11,unsold
1477,Raj Bawa,AR,0.25,False,11,unsold
1478,Musheer Khan,AR,0.25,False,11,unsold
1479,Ajay Mandal,AR,0.25,False,11,unsold
1480,Swapnil Singh,AR,0.25,False,11,unsold
1481,Kanishk Chouhan,AR,0.25,False,11,unsold
1482,Vihaan Malhotra,AR,0.25,False,11,unsold
1483,Aman Khan,AR,0.25,False,11,unsold
1484,Daksh Kamra,AR,0.25,False,11,unsold
1485,Atharva Ankolekar,AR,0.25,False,11,unsold
1486,Mayank Rawat,AR,0.25,False,11,unsold
1487,Abishek Porel,WK,0.25,False,12,unsold
1488,Jordan Cox,WK,0.25,True,12,unsold
1489,Lhuan-dre Pretorius,WK,0.25,True,12,unsold
1490,Anuj Rawat,WK,0.25,False,12,unsold
1491,Urvil Patel,WK,0.25,True,12,unsold
1492,Robin Minz,WK,0.25,False,12,unsold
1493,Kumar Kushagra,WK,0.25,False,12,unsold
1494,Vishnu Vinod,WK,0.25,False,12,unsold
